country_code,year,Country,Time,gdp_per_capita,primary_education,secondary_education,tertiary_education,adolescent_fertility
HND,YR2023,Honduras,2023,3227.45762509776,82.5478821305927,54.5012702941895,,82.079
HND,YR2022,Honduras,2022,3003.28996826399,82.2937171979577,53.8605804443359,,82.781
HND,YR2021,Honduras,2021,2735.14751503977,80.8933611486072,54.5046566571526,,83.508
HND,YR2020,Honduras,2020,2307.61494319511,83.6552990388855,58.4268999434804,,84.334
HTI,YR2024,Haiti,2024,2142.62330526788,,,,49.26
HTI,YR2023,Haiti,2023,1705.75808460999,,,,49.775
HTI,YR2022,Haiti,2022,1760.62635668777,,,,50.589
HTI,YR2021,Haiti,2021,1841.33189337222,,,,51.509
HTI,YR2020,Haiti,2020,1290.32538667383,,,,52.578
GUY,YR2024,Guyana,2024,29675.2443873316,97.5535955044616,91.4304496450171,26.4315792489043,68.46
GUY,YR2023,Guyana,2023,20473.7002190617,94.4460553841055,84.4850463867188,25.1520757996244,69.927
GUY,YR2022,Guyana,2022,17913.4928066879,,,,71.313
GUY,YR2021,Guyana,2021,9860.87014834386,96.3971945367294,86.70068359375,,72.781
GUY,YR2020,Guyana,2020,6775.70939096303,96.3569272771871,86.9400100708008,,74.211
GNB,YR2024,Guinea-Bissau,2024,1007.74151728028,,,,80.292
GNB,YR2023,Guinea-Bissau,2023,988.087886357022,,,,81.981
GNB,YR2022,Guinea-Bissau,2022,883.199131457831,,,,83.159
GNB,YR2021,Guinea-Bissau,2021,926.780921081233,,,,84.568
GNB,YR2020,Guinea-Bissau,2020,846.915855715971,,,,85.874
GIN,YR2024,Guinea,2024,1694.95375862193,,,,116.768
GIN,YR2023,Guinea,2023,1555.49375806861,,,,118.577
GIN,YR2022,Guinea,2022,1416.59612011764,,,,120.438
GIN,YR2021,Guinea,2021,1244.96550477914,,,,122.721
GIN,YR2020,Guinea,2020,1053.66097696415,100.474517822266,,,125.054
GTM,YR2024,Guatemala,2024,6150.02571438505,101.488831252809,49.5765804970836,,67.865
GTM,YR2023,Guatemala,2023,5758.32760847852,102.032228557129,47.3762534803949,27.2948879201171,68.269
GTM,YR2022,Guatemala,2022,5358.70156997677,102.998277778394,45.8926232164663,,69.116
GTM,YR2021,Guatemala,2021,4912.62240414681,103.026494452795,48.157456034521,,70.295
GTM,YR2020,Guatemala,2020,4477.61785000665,101.500290013425,51.7956964848587,,72.461
GUM,YR2024,Guam,2024,,,,,31.509
GUM,YR2023,Guam,2023,,,,,33.39
GUM,YR2022,Guam,2022,41833.1517132825,,,,33.902
GUM,YR2021,Guam,2021,38074.8793745801,,,,34.292
GUM,YR2020,Guam,2020,36482.9363953675,,,,34.706
GRD,YR2024,Grenada,2024,11705.0902976658,110.590518436374,100.731679432948,,28.617
GRD,YR2023,Grenada,2023,11414.4781691181,,,,29.088
GRD,YR2022,Grenada,2022,10469.3867012856,,,,29.357
GRD,YR2021,Grenada,2021,9617.28902905373,99.2608147837043,100.989177237286,,29.652
GRD,YR2020,Grenada,2020,8968.55890108484,,104.298669179131,,30.369
GRL,YR2024,Greenland,2024,,,,,35.05
GRL,YR2023,Greenland,2023,58498.9707973609,,,,36.101
GRL,YR2022,Greenland,2022,55635.0006491223,,,,36.42
GRL,YR2021,Greenland,2021,58135.9939910203,,,,36.873
GRL,YR2020,Greenland,2020,54812.6661771023,,,,37.14
GRC,YR2024,Greece,2024,24626.1481858973,,,,6.847
GRC,YR2023,Greece,2023,23343.7103964562,102.020217895508,105.191741943359,165.113418579102,7.044
GRC,YR2022,Greece,2022,20886.5243087629,101.366188049316,106.599418640137,166.389556884766,6.941
GRC,YR2021,Greece,2021,20654.7001960815,97.3313217163086,104.77806854248,150.605484008789,7.886
GRC,YR2020,Greece,2020,17886.733165236,97.2831726074219,103.615829467773,143.693344116211,8.35
GIB,YR2024,Gibraltar,2024,,101.773180642778,78.5279769897461,,8.534
GIB,YR2023,Gibraltar,2023,,103.557022368904,74.349556167738,,8.8
GIB,YR2022,Gibraltar,2022,,106.327724945135,72.4222793579102,,8.477
GIB,YR2021,Gibraltar,2021,,108.468335787923,101.476509094238,,8.283
GIB,YR2020,Gibraltar,2020,,108.720271800679,100.500228881836,,8.388
GHA,YR2024,Ghana,2024,2390.77237652715,100.967018127441,75.7174682617188,21.330810546875,57.447
GHA,YR2023,Ghana,2023,2383.90410483418,,,22.0958254757285,58.238
GHA,YR2022,Ghana,2022,2229.89122647803,98.2318953247047,77.8168696801948,20.44559258931,58.808
GHA,YR2021,Ghana,2021,2445.18662529344,99.4509436572472,76.2084742091088,19.2005186528071,59.76
GHA,YR2020,Ghana,2020,2195.45481659987,98.4048952723908,74.0102186341371,18.6139938594155,62.026
DEU,YR2024,Germany,2024,56103.7323182554,102.638023376465,100.243698120117,76.7096862792969,5.237
DEU,YR2023,Germany,2023,54776.7668235491,102.190689086914,100.603057861328,78.5947494506836,5.473
DEU,YR2022,Germany,2022,50506.5179638543,100.218132019043,100.81729888916,77.3656997680664,5.577
DEU,YR2021,Germany,2021,52349.2459994422,101.346549987793,101.203536987305,75.6655426025391,6.241
DEU,YR2020,Germany,2020,47394.8734504469,101.996658325195,101.307800292969,72.3894195556641,6.544
GEO,YR2024,Georgia,2024,9241.49122313713,99.3560206839885,100.959315536762,,19.373
GEO,YR2023,Georgia,2023,8283.66960652261,100.887260863464,103.183588288651,78.2652247393707,21.137
GEO,YR2022,Georgia,2022,6729.84659930283,102.727831178351,103.710205488304,79.3253367493498,21.511
GEO,YR2021,Georgia,2021,5083.60695484577,101.286441127535,106.201856681079,77.2303110681266,25.154
GEO,YR2020,Georgia,2020,4300.85701291207,100.779530049426,108.06699476725,71.8064531290391,27.086
GMB,YR2024,"Gambia, The",2024,871.340291776294,98.6058833319274,,13.4765901565552,56.138
GMB,YR2023,"Gambia, The",2023,883.024111719809,98.7359670428779,,,58.094
GMB,YR2022,"Gambia, The",2022,836.244875868476,97.2781723362608,,,59.158
GMB,YR2021,"Gambia, The",2021,781.890925169531,96.3235417651704,107.027125590442,,60.503
GMB,YR2020,"Gambia, The",2020,720.335143352133,96.8827026600674,,,61.874
GAB,YR2024,Gabon,2024,8230.04311451151,,,,89.467
GAB,YR2023,Gabon,2023,7802.82433276138,,,,91.707
GAB,YR2022,Gabon,2022,8409.2074145028,,,,93.319
GAB,YR2021,Gabon,2021,8181.40914134656,,,,94.925
GAB,YR2020,Gabon,2020,6605.80346077565,,,,96.307
PYF,YR2024,French Polynesia,2024,22439.8838746025,,,,23.844
PYF,YR2023,French Polynesia,2023,21832.2831795569,,,,24.344
PYF,YR2022,French Polynesia,2022,20053.9569369322,,,,24.725
PYF,YR2021,French Polynesia,2021,21426.3854449835,,,,25.173
PYF,YR2020,French Polynesia,2020,19966.4838503859,,,,27.243
FRA,YR2024,France,2024,46103.0840855884,103.439743041992,103.78540802002,71.5346908569336,3.302
FRA,YR2023,France,2023,44700.1384177544,103.265121459961,103.962417602539,70.4536437988281,3.507
FRA,YR2022,France,2022,40988.6396406579,102.709487915039,104.316436767578,71.5107269287109,3.979
FRA,YR2021,France,2021,43725.0999521245,102.580406188965,104.522842407227,69.9397888183594,4.94
FRA,YR2020,France,2020,39169.8606000707,102.651626586914,104.566566467285,68.8709411621094,5.616
FIN,YR2024,Finland,2024,53149.7671934051,98.865608215332,142.395156860352,110.304496765137,2.987
FIN,YR2023,Finland,2023,52834.2916752703,99.1151733398438,142.861724853516,108.130409240723,3.095
FIN,YR2022,Finland,2022,50440.560224974,98.6190185546875,144.852462768555,104.944221496582,3.221
FIN,YR2021,Finland,2021,53099.1351400148,99.353630065918,143.361343383789,100.868072509766,3.748
FIN,YR2020,Finland,2020,48828.6846862799,99.8175811767578,143.122909545898,96.4726333618164,3.799
FJI,YR2024,Fiji,2024,6425.74151715712,110.377230542693,98.0927630329298,75.0089752283697,20.905
FJI,YR2023,Fiji,2023,5926.20586394763,111.9366094795,98.540177642079,60.9679066767014,21.169
FJI,YR2022,Fiji,2022,5414.12092119088,112.260294588848,95.3068339697491,68.7794855157684,21.271
FJI,YR2021,Fiji,2021,4536.73312110335,114.93183377296,93.95505855048,76.7030156165859,21.553
FJI,YR2020,Fiji,2020,4620.6457238014,112.553329467773,91.541633605957,83.7613654490349,21.695
FRO,YR2024,Faroe Islands,2024,74119.6607553879,,,,4.403
FRO,YR2023,Faroe Islands,2023,72465.3769660215,,,,4.672
FRO,YR2022,Faroe Islands,2022,67058.2022648126,,,,4.767
FRO,YR2021,Faroe Islands,2021,69415.1853254579,,,,4.793
FRO,YR2020,Faroe Islands,2020,62243.1905561324,,,,5.38
ETH,YR2024,Ethiopia,2024,1133.88279681719,84.4160102082984,,,68.198
ETH,YR2023,Ethiopia,2023,1055.81091592527,83.7319745881618,,,69.865
ETH,YR2022,Ethiopia,2022,982.103161506992,84.6317733971345,,,71.137
ETH,YR2021,Ethiopia,2021,893.00983544905,101.338920969252,,,72.373
ETH,YR2020,Ethiopia,2020,829.790982547947,112.6701710274,,,73.654
SWZ,YR2024,Eswatini,2024,3909.55892378182,,,,68.156
SWZ,YR2023,Eswatini,2023,3755.52111232464,116.527002594136,,,68.726
SWZ,YR2022,Eswatini,2022,3894.1620089869,117.195740765085,,,69.773
SWZ,YR2021,Eswatini,2021,3984.00229174306,,,,70.741
SWZ,YR2020,Eswatini,2020,3466.56936278145,,,,72.075
EST,YR2024,Estonia,2024,31428.3547816104,97.8220596313477,108.538726806641,65.6692276000977,4.675
EST,YR2023,Estonia,2023,30264.0064885057,98.3381576538086,108.442070007324,67.6179275512695,5.026
EST,YR2022,Estonia,2022,28340.3826549406,99.2638168334961,112.551849365234,71.4251937866211,5.344
EST,YR2021,Estonia,2021,27951.1659277744,98.8146667480469,113.01091003418,73.1502075195312,6.368
EST,YR2020,Estonia,2020,23933.9939421065,98.3466720581055,112.527702331543,72.0443572998047,7.255
ERI,YR2024,Eritrea,2024,,,,,65.157
ERI,YR2023,Eritrea,2023,,,,,65.177
ERI,YR2022,Eritrea,2022,,89.7312469482422,44.0441284179688,,65.724
ERI,YR2021,Eritrea,2021,,,,,66.429
ERI,YR2020,Eritrea,2020,,,,,67.189
GNQ,YR2024,Equatorial Guinea,2024,6745.40013244916,,,,152.865
GNQ,YR2023,Equatorial Guinea,2023,6677.793435386,,,,150.442
GNQ,YR2022,Equatorial Guinea,2022,7589.29964909381,,,,152.146
GNQ,YR2021,Equatorial Guinea,2021,6945.63069794539,,,,154.136
GNQ,YR2020,Equatorial Guinea,2020,5764.05502912947,,,,156.024
SLV,YR2024,El Salvador,2024,5579.65969165029,89.8804082588561,62.1425847697468,32.8347079463918,53.452
SLV,YR2023,El Salvador,2023,5365.44491399171,90.8837213469188,65.5709865566541,32.3802636612661,54.23
SLV,YR2022,El Salvador,2022,5074.60210221806,89.1304089502047,65.2267824913058,31.4538910186841,54.881
SLV,YR2021,El Salvador,2021,4642.60743101342,89.0818774059816,64.9813787512946,30.3043325211094,56.143
SLV,YR2020,El Salvador,2020,3997.19279583709,90.6579425663395,65.1837191291627,30.9986370324013,56.865
EGY,YR2024,"Egypt, Arab Rep.",2024,3338.47371395895,96.7073863024522,84.8286031306453,37.5781274463676,41.126
EGY,YR2023,"Egypt, Arab Rep.",2023,3456.78968456253,95.9217069393801,84.474862198776,37.9005584716797,41.754
EGY,YR2022,"Egypt, Arab Rep.",2022,4233.30783744856,89.5100870340285,,36.462230682373,41.852
EGY,YR2021,"Egypt, Arab Rep.",2021,3827.35415374308,97.0010583504222,81.8833487066739,35.1185317783157,41.901
EGY,YR2020,"Egypt, Arab Rep.",2020,3511.11381026379,95.6433012164233,79.6544750074231,38.773998260498,43.848
ECU,YR2024,Ecuador,2024,6874.705739766,,,,54.309
ECU,YR2023,Ecuador,2023,6737.84748379638,97.2490097236115,92.8118025876465,67.8851161961618,55.531
ECU,YR2022,Ecuador,2022,6515.58528418336,99.5680141602854,94.1335305764161,59.879782344866,56.981
ECU,YR2021,Ecuador,2021,6061.32350181711,98.1757597284585,94.5899282617776,,58.609
ECU,YR2020,Ecuador,2020,5463.64515348598,98.1163823787708,93.9849491291463,56.9066311483682,62.63
DOM,YR2024,Dominican Republic,2024,10875.6618443092,101.939084340722,76.3648403372637,57.6509476207267,50.163
DOM,YR2023,Dominican Republic,2023,10630.431743829,101.644848757662,75.4805556926418,58.2428049803824,52.774
DOM,YR2022,Dominican Republic,2022,10104.2449349081,100.492291150329,76.5283197247412,55.1665311527454,53.582
DOM,YR2021,Dominican Republic,2021,8527.0754858205,96.8704570451147,75.7044807816311,56.4690832383051,56.058
DOM,YR2020,Dominican Republic,2020,7135.22273255899,105.925242398247,80.0444119218853,58.7264105314523,58.852
DMA,YR2024,Dominica,2024,10405.2787777582,96.7877094972067,,,33.973
DMA,YR2023,Dominica,2023,9912.96212766668,99.0721649484536,102.585807800293,,34.138
DMA,YR2022,Dominica,2022,9323.66089490562,100.808761583825,105.387588500977,,34.275
DMA,YR2021,Dominica,2021,8376.40414141113,101.036354663596,105.535634244733,,34.74
DMA,YR2020,Dominica,2020,7827.74842680426,99.3255179058937,105.181579589844,,35.903
DJI,YR2024,Djibouti,2024,3552.72335079222,,,,19.098
DJI,YR2023,Djibouti,2023,3381.29779710722,,,,18.972
DJI,YR2022,Djibouti,2022,3133.25779772463,,,,19.306
DJI,YR2021,Djibouti,2021,3025.91126413549,,,,19.58
DJI,YR2020,Djibouti,2020,2844.88810647853,,,,19.781
DNK,YR2024,Denmark,2024,71026.4832271897,99.7760925292969,125.628089904785,78.9604110717773,1.06
DNK,YR2023,Denmark,2023,68043.5466971243,99.8698883056641,126.98078918457,81.2308197021484,1.14
DNK,YR2022,Denmark,2022,67781.0940939514,100.244453430176,130.326995849609,84.5866088867188,1.196
DNK,YR2021,Denmark,2021,69340.7334922138,100.308418273926,131.772018432617,83.982292175293,1.42
DNK,YR2020,Denmark,2020,60985.4885601514,100.459587097168,129.995193481445,82.6643295288086,1.663
CZE,YR2024,Czechia,2024,31823.3078290564,,,,5.754
CZE,YR2023,Czechia,2023,31761.5944102491,99.699089050293,97.6154174804688,66.7282867431641,5.979
CZE,YR2022,Czechia,2022,28282.2236715857,100.97534942627,102.935562133789,70.8145904541016,6.913
CZE,YR2021,Czechia,2021,27696.4619527544,101.677841186523,102.089942932129,69.8369293212891,8.096
CZE,YR2020,Czechia,2020,23472.8915454417,99.7845306396484,99.3292617797852,67.1843719482422,9.036
CYP,YR2024,Cyprus,2024,38674.29296875,105.259872436523,106.741279602051,120.87727355957,6.981
CYP,YR2023,Cyprus,2023,36623.69140625,101.134208679199,105.159156799316,107.26212310791,6.981
CYP,YR2022,Cyprus,2022,33231.04296875,98.952262878418,103.827629089355,105.384979248047,7.041
CYP,YR2021,Cyprus,2021,32937.83984375,100.948387145996,102.047653198242,106.362930297852,7.077
CYP,YR2020,Cyprus,2020,28130.341796875,102.275482177734,101.935836791992,102.390762329102,7.274
CUW,YR2024,Curacao,2024,22832.8953958667,79.3049163818359,89.9053421020508,,12.469
CUW,YR2023,Curacao,2023,21217.8110321785,109.168144897769,123.429739994157,,12.954
CUW,YR2022,Curacao,2022,20057.1404747175,,,,13.022
CUW,YR2021,Curacao,2021,17795.5826616182,,,,13.122
CUW,YR2020,Curacao,2020,16299.8134349902,113.350877192982,129.470256951777,,13.982
CUB,YR2024,Cuba,2024,,98.1092191903079,91.7456844321038,43.1040700506779,48.236
CUB,YR2023,Cuba,2023,,99.3281733831044,95.5986574273359,49.7285704304293,48.674
CUB,YR2022,Cuba,2022,,100.580196272572,103.627148989561,,47.767
CUB,YR2021,Cuba,2021,,101.302915584834,100.016181545784,51.8885571735926,48.346
CUB,YR2020,Cuba,2020,9605.27914559614,101.317432743321,101.487990578922,46.7357262964117,50.532
HRV,YR2024,Croatia,2024,24050.4397933135,,,,6.309
HRV,YR2023,Croatia,2023,22184.2279304842,101.157791137695,105.025161743164,81.1775207519531,6.57
HRV,YR2022,Croatia,2022,18465.5414420364,100.527976989746,105.577796936035,80.7626724243164,6.945
HRV,YR2021,Croatia,2021,17788.7865816658,99.7441482543945,105.876342773438,78.0067901611328,7.542
HRV,YR2020,Croatia,2020,14807.5608543265,99.4886703491211,105.585418701172,74.738037109375,7.57
CIV,YR2024,Cote d'Ivoire,2024,2727.8935220697,93.2964368826882,65.3065056618336,12.3354902267456,90.556
CIV,YR2023,Cote d'Ivoire,2023,2591.9659048119,91.8093412241399,63.9607557764462,11.5724272130065,92.085
CIV,YR2022,Cote d'Ivoire,2022,2333.37128301259,86.4545838787778,54.0714108290486,11.1134926507622,93.194
CIV,YR2021,Cote d'Ivoire,2021,2455.98127641148,85.830088505202,57.135967003236,10.7725833415282,94.609
CIV,YR2020,Cote d'Ivoire,2020,2179.72934832935,88.6266598469541,55.4380323721262,10.2664091345849,96.903
CRI,YR2024,Costa Rica,2024,18587.1532203482,104.774353027344,121.810760498047,,24.838
CRI,YR2023,Costa Rica,2023,16942.0268119375,106.156616210938,125.510070800781,,26.251
CRI,YR2022,Costa Rica,2022,13625.9008491328,106.197128295898,131.907592773438,,26.451
CRI,YR2021,Costa Rica,2021,12838.1185358931,107.190368652344,138.903381347656,,27.871
CRI,YR2020,Costa Rica,2020,12394.0493969492,108.293647766113,132.678680419922,,33.354
COG,YR2024,"Congo, Rep.",2024,2482.2489948456,,,,108.099
COG,YR2023,"Congo, Rep.",2023,2477.97845544866,87.880241394043,,10.3812103271484,109.88
COG,YR2022,"Congo, Rep.",2022,2620.83804267402,,,,111.227
COG,YR2021,"Congo, Rep.",2021,2516.16255145432,,,,112.715
COG,YR2020,"Congo, Rep.",2020,1993.586671931,,,,113.633
COD,YR2024,"Congo, Dem. Rep.",2024,649.383338556725,,,,105.224
COD,YR2023,"Congo, Dem. Rep.",2023,660.21205238997,117.602096557617,55.4860992431641,,106.884
COD,YR2022,"Congo, Dem. Rep.",2022,687.738587554685,,,,108.06
COD,YR2021,"Congo, Dem. Rep.",2021,595.743074403567,120.068450927734,55.3636283874512,,109.234
COD,YR2020,"Congo, Dem. Rep.",2020,486.425572682256,115.898292541504,,6.37987995147705,110.308
COM,YR2024,Comoros,2024,1662.75663312504,97.0049189979678,,,53.797
COM,YR2023,Comoros,2023,1560.27378476855,,,,55.233
COM,YR2022,Comoros,2022,1465.479642862,98.0717926025391,54.8057289123535,,56.298
COM,YR2021,Comoros,2021,1554.97289190153,86.8175281418913,,,57.386
COM,YR2020,Comoros,2020,1519.34665556206,,,,58.543
COL,YR2024,Colombia,2024,7919.20886825345,,,,58.393
COL,YR2023,Colombia,2023,7000.83660501046,,,,59.473
COL,YR2022,Colombia,2022,6680.44506854481,104.830467224121,101.573776245117,59.2901382446289,60.175
COL,YR2021,Colombia,2021,6222.62164397614,106.488357543945,102.987998962402,58.3159217834473,62.023
COL,YR2020,Colombia,2020,5339.68711357943,107.083686828613,101.499450683594,55.7331085205078,62.885
CHN,YR2024,China,2024,13303.1481543868,99.644962886981,,76.8757843123403,5.202
CHN,YR2023,China,2023,12951.1782397043,99.1718634239571,,74.5933014618366,5.227
CHN,YR2022,China,2022,12970.6056414327,100.09807464465,,71.5799465086024,5.463
CHN,YR2021,China,2021,12887.4357242941,99.2294555866603,,66.8186077597542,5.996
CHN,YR2020,China,2020,10627.4637989619,98.7860625918346,,61.6124675996947,6.737
CHL,YR2024,Chile,2024,16709.8893972307,99.4942321777344,105.608551025391,110.176902770996,5.608
CHL,YR2023,Chile,2023,17067.0364799154,100.318382263184,105.83097076416,104.734062194824,6.542
CHL,YR2022,Chile,2022,15405.6165774073,100.192268371582,106.068328857422,99.3372802734375,7.687
CHL,YR2021,Chile,2021,16206.8325493421,99.3652267456055,106.673522949219,96.2227935791016,7.892
CHL,YR2020,Chile,2020,13114.815470545,99.7043991088867,103.691688537598,89.1124877929688,14.415
CHI,YR2024,Channel Islands,2024,,,,,8.271
CHI,YR2023,Channel Islands,2023,74585.5224096294,,,,8.681
CHI,YR2022,Channel Islands,2022,67627.1417347907,,,,8.72
CHI,YR2021,Channel Islands,2021,66915.3963925722,,,,8.717
CHI,YR2020,Channel Islands,2020,56785.9402005039,,,,8.886
TCD,YR2024,Chad,2024,961.55975562506,88.464521953345,23.49298947746,,132.131
TCD,YR2023,Chad,2023,949.333453674592,88.3436578594334,24.1941648001316,,134.738
TCD,YR2022,Chad,2022,966.036468278568,87.0347316780628,,,136.697
TCD,YR2021,Chad,2021,946.358500208374,86.1454303891421,23.1541767734797,,137.946
TCD,YR2020,Chad,2020,866.947814890409,,,4.39665967267065,140.715
CAF,YR2024,Central African Republic,2024,516.160999996036,,,,161.348
CAF,YR2023,Central African Republic,2023,495.978897288721,,,,163.093
CAF,YR2022,Central African Republic,2022,467.359825026238,,,,163.019
CAF,YR2021,Central African Republic,2021,492.263142830507,,,,163.575
CAF,YR2020,Central African Republic,2020,462.879071294011,,,,163.964
CYM,YR2024,Cayman Islands,2024,,95.7366909653192,84.7603098178773,,10.525
CYM,YR2023,Cayman Islands,2023,99143.5180243123,101.441241685144,86.0370923044127,,11.338
CYM,YR2022,Cayman Islands,2022,93030.7051447803,98.3856700574967,85.6012268066406,,11.515
CYM,YR2021,Cayman Islands,2021,86449.6749037302,95.4784899034241,85.4616444648599,,11.611
CYM,YR2020,Cayman Islands,2020,82338.7977439023,97.6523799267715,84.0909118652344,,11.85
CAN,YR2024,Canada,2024,54340.3477224733,,,,4.501
CAN,YR2023,Canada,2023,54220.3285039875,95.0100479125977,104.320877075195,76.2666931152344,4.805
CAN,YR2022,Canada,2022,56256.8007264015,94.7344131469727,107.467987060547,78.8488311767578,4.889
CAN,YR2021,Canada,2021,52886.6616372703,95.229621887207,108.337341308594,79.7657318115234,5.262
CAN,YR2020,Canada,2020,43537.839298904,96.9089736938477,109.628059387207,75.2389068603516,5.805
CMR,YR2024,Cameroon,2024,1830.00833684727,114.407278765947,,16.6614294830602,105.389
CMR,YR2023,Cameroon,2023,1720.47510154506,114.424832636759,44.840795775403,16.0404395184936,106.661
CMR,YR2022,Cameroon,2022,1604.87726954895,112.494636113484,45.6066724321371,16.4371527754335,108.328
CMR,YR2021,Cameroon,2021,1672.32657340872,110.107790367283,45.5255767078224,17.1581831920239,109.907
CMR,YR2020,Cameroon,2020,1555.60370660749,,,15.5519566247682,112.084
KHM,YR2024,Cambodia,2024,2627.87969756224,108.971332849667,58.7893230437643,21.4437426836662,47.306
KHM,YR2023,Cambodia,2023,2429.74853452838,107.039014463223,56.7864734981041,17.4362364390629,46.89
KHM,YR2022,Cambodia,2022,2325.03050040841,106.331544381276,55.1346812645406,14.6069513022825,47.089
KHM,YR2021,Cambodia,2021,2167.40324198499,105.282475574163,54.2809323078227,13.5005634857238,47.847
KHM,YR2020,Cambodia,2020,2081.73914242939,107.021018981934,51.8196983337402,13.8767573747135,48.594
CPV,YR2024,Cabo Verde,2024,5192.48157325878,,,,37.942
CPV,YR2023,Cabo Verde,2023,4794.90121917259,,,,38.755
CPV,YR2022,Cabo Verde,2022,4323.31362032709,102.973013922324,96.4315940376876,,38.673
CPV,YR2021,Cabo Verde,2021,3971.44409203423,103.025970530848,97.0059250429478,,38.922
CPV,YR2020,Cabo Verde,2020,3539.22661248299,103.42828248778,98.3093023666237,,39.913
BDI,YR2024,Burundi,2024,219.424830882698,,,,52.49
BDI,YR2023,Burundi,2023,250.627253097255,,,6.02545976638794,53.364
BDI,YR2022,Burundi,2022,302.992505263552,,,,54.08
BDI,YR2021,Burundi,2021,264.980379269655,,,,54.826
BDI,YR2020,Burundi,2020,255.8324539389,101.661087301601,44.9151717353101,,55.673
BFA,YR2024,Burkina Faso,2024,981.992649769081,77.1665925504108,29.9905774531085,10.0419678526515,85.533
BFA,YR2023,Burkina Faso,2023,873.482589651003,72.2385948607578,30.8551216331757,10.1078755635882,87.082
BFA,YR2022,Burkina Faso,2022,827.330843486661,82.2567064320916,33.6212866168282,9.67069485831779,88.56
BFA,YR2021,Burkina Faso,2021,895.535288442991,87.0183353617198,38.1480312365517,9.30513098594236,90.079
BFA,YR2020,Burkina Faso,2020,825.237038782475,87.6988473437538,39.2540084845692,7.64277062242324,91.464
BGR,YR2024,Bulgaria,2024,17596.0173663521,95.2764205932617,94.7816314697266,69.5460433959961,38.035
BGR,YR2023,Bulgaria,2023,15853.208636704,95.4232177734375,95.6239624023438,79.8532333374023,39.098
BGR,YR2022,Bulgaria,2022,13999.1949530956,95.8885192871094,96.6720733642578,84.1293563842773,39.409
BGR,YR2021,Bulgaria,2021,12966.1457543396,95.6110992431641,98.7087631225586,85.3017501831055,36.408
BGR,YR2020,Bulgaria,2020,10760.211975413,96.5437622070312,101.354942321777,85.5331115722656,37.508
BRN,YR2024,Brunei Darussalam,2024,33153.4738913513,94.8207871800668,,,8.051
BRN,YR2023,Brunei Darussalam,2023,32890.5491812019,96.9292188716198,91.8381544399811,36.4182725443167,8.518
BRN,YR2022,Brunei Darussalam,2022,36632.9280952155,99.134912983916,,31.1925368707703,8.589
BRN,YR2021,Brunei Darussalam,2021,31006.9636289785,101.387926832397,,27.4258937503291,8.581
BRN,YR2020,Brunei Darussalam,2020,26834.3592233943,102.709633966272,86.6857810342997,27.4692556634304,8.847
VGB,YR2024,British Virgin Islands,2024,,72.7799911499023,75.5833129882812,29.5605306799337,15.143
VGB,YR2023,British Virgin Islands,2023,,87.3165618448637,70.4463994786575,26.6493055555556,15.27
VGB,YR2022,British Virgin Islands,2022,,73.1715698242188,72.2840270996094,29.0409725348942,14.539
VGB,YR2021,British Virgin Islands,2021,,92.6870177792687,75.2016129032258,30.3667262969589,14.387
VGB,YR2020,British Virgin Islands,2020,,86.852207293666,73.9501779359431,30.475763016158,13.731
BRA,YR2024,Brazil,2024,10310.5488778166,104.296913146973,104.144660949707,69.7317733764648,41.459
BRA,YR2023,Brazil,2023,10377.5897719195,,,,42.686
BRA,YR2022,Brazil,2022,9281.33282136864,104.667419433594,105.702369689941,61.0000915527344,42.881
BRA,YR2021,Brazil,2021,7972.53696080695,103.929397583008,106.298461914062,57.6311988830566,45.67
BRA,YR2020,Brazil,2020,7074.19407495707,105.912231445312,103.882659912109,55.529109954834,47.46
BWA,YR2024,Botswana,2024,7695.75319445165,,,21.4087908549348,53.45
BWA,YR2023,Botswana,2023,7826.35376483298,,,20.5658232475186,53.805
BWA,YR2022,Botswana,2022,8328.7090572666,109.27325614686,,20.7095613715302,54.585
BWA,YR2021,Botswana,2021,7807.88794570471,104.619979858398,70.6292572021484,21.2032904951187,55.094
BWA,YR2020,Botswana,2020,6323.2974967659,,,22.4017870513653,55.557
BIH,YR2024,Bosnia and Herzegovina,2024,9358.78768951134,,,,10.783
BIH,YR2023,Bosnia and Herzegovina,2023,8663.02326458629,101.194877624512,87.8663787841797,45.5027618408203,11.217
BIH,YR2022,Bosnia and Herzegovina,2022,7655.59421024383,101.604507446289,87.0373992919922,45.6063499450684,11.089
BIH,YR2021,Bosnia and Herzegovina,2021,7295.34378682258,101.168617248535,85.6761474609375,45.0589485168457,11.192
BIH,YR2020,Bosnia and Herzegovina,2020,6130.31187968266,100.263931274414,85.5591125488281,43.8039207458496,11.311
BOL,YR2024,Bolivia,2024,4421.16609889999,93.6766510009766,90.5272216796875,,64.437
BOL,YR2023,Bolivia,2023,4274.70820547613,98.5726894625786,91.3676827044767,,64.848
BOL,YR2022,Bolivia,2022,4219.46113742445,99.1960878877715,90.3729338176816,,65.76
BOL,YR2021,Bolivia,2021,4010.76053686204,98.4694228398409,90.4144137410078,,66.639
BOL,YR2020,Bolivia,2020,3580.96761778303,98.2369486079625,88.8672369779995,,67.521
BTN,YR2024,Bhutan,2024,,114.881123575514,86.1810001963554,13.011259392916,8.712
BTN,YR2023,Bhutan,2023,3831.32535494609,106.687397950258,86.8564415582911,15.0074996948242,9.364
